Learning Rate: 0.0001
Epoch:0	training loss:4.9489665031433105	 training accuracy:0.16470588235294117
Epoch:879	training loss:1.076293706893921	 training accuracy:0.9294117647058824
Epoch:880	training loss:1.0744343996047974	 training accuracy:0.9294117647058824
Epoch:881	training loss:1.0725761651992798	 training accuracy:0.9294117647058824
Epoch:882	training loss:1.0707191228866577	 training accuracy:0.9294117647058824
Epoch:883	training loss:1.0688631534576416	 training accuracy:0.9294117647058824
Epoch:884	training loss:1.0670078992843628	 training accuracy:0.9294117647058824
Epoch:885	training loss:1.0651540756225586	 training accuracy:0.9294117647058824
Epoch:886	training loss:1.0633015632629395	 training accuracy:0.9294117647058824
Epoch:887	training loss:1.0614497661590576	 training accuracy:0.9294117647058824
Epoch:888	training loss:1.0595992803573608	 training accuracy:0.9294117647058824
Epoch:889	training loss:1.0577502250671387	 training accuracy:0.9294117647058824
Epoch:890	training loss:1.0559022426605225	 training accuracy:0.9294117647058824
Epoch:891	training loss:1.0540556907653809	 training accuracy:0.9294117647058824
Epoch:892	training loss:1.0522104501724243	 training accuracy:0.9294117647058824
Epoch:893	training loss:1.0503666400909424	 training accuracy:0.9294117647058824
Epoch:894	training loss:1.048524022102356	 training accuracy:0.9294117647058824
Epoch:895	training loss:1.0466828346252441	 training accuracy:0.9294117647058824
Epoch:896	training loss:1.044843077659607	 training accuracy:0.9294117647058824
Epoch:897	training loss:1.0430046319961548	 training accuracy:0.9294117647058824
Epoch:898	training loss:1.041167974472046	 training accuracy:0.9294117647058824
Epoch:899	training loss:1.039332628250122	 training accuracy:0.9294117647058824
Epoch:900	training loss:1.037498950958252	 training accuracy:0.9294117647058824
Epoch:901	training loss:1.0356669425964355	 training accuracy:0.9294117647058824
Epoch:902	training loss:1.0338363647460938	 training accuracy:0.9294117647058824
Epoch:903	training loss:1.0320075750350952	 training accuracy:0.9294117647058824
Epoch:904	training loss:1.0301802158355713	 training accuracy:0.9294117647058824
Epoch:905	training loss:1.0283547639846802	 training accuracy:0.9294117647058824
Epoch:906	training loss:1.0265308618545532	 training accuracy:0.9294117647058824
Epoch:907	training loss:1.0247087478637695	 training accuracy:0.9294117647058824
Epoch:908	training loss:1.022888422012329	 training accuracy:0.9294117647058824
Epoch:909	training loss:1.0210700035095215	 training accuracy:0.9294117647058824
Epoch:910	training loss:1.0192534923553467	 training accuracy:0.9294117647058824
Epoch:911	training loss:1.0174386501312256	 training accuracy:0.9294117647058824
Epoch:912	training loss:1.0156257152557373	 training accuracy:0.9294117647058824
Epoch:913	training loss:1.0138146877288818	 training accuracy:0.9294117647058824
Epoch:914	training loss:1.0120058059692383	 training accuracy:0.9294117647058824
Epoch:915	training loss:1.0101985931396484	 training accuracy:0.9294117647058824
Epoch:916	training loss:1.0083935260772705	 training accuracy:0.9294117647058824
Epoch:917	training loss:1.0065906047821045	 training accuracy:0.9294117647058824
Epoch:918	training loss:1.0047898292541504	 training accuracy:0.9294117647058824
Epoch:919	training loss:1.002990961074829	 training accuracy:0.9294117647058824
Epoch:920	training loss:1.0011941194534302	 training accuracy:0.9294117647058824
Epoch:921	training loss:0.9993995428085327	 training accuracy:0.9294117647058824
Epoch:922	training loss:0.9976072311401367	 training accuracy:0.9294117647058824
Epoch:923	training loss:0.9958170652389526	 training accuracy:0.9294117647058824
Epoch:924	training loss:0.9940292835235596	 training accuracy:0.9294117647058824
Epoch:925	training loss:0.9922435283660889	 training accuracy:0.9294117647058824
Epoch:926	training loss:0.9904601573944092	 training accuracy:0.9294117647058824
Epoch:927	training loss:0.9886791706085205	 training accuracy:0.9294117647058824
Epoch:928	training loss:0.9869004487991333	 training accuracy:0.9294117647058824
Epoch:929	training loss:0.9851239323616028	 training accuracy:0.9294117647058824
Epoch:930	training loss:0.9833501577377319	 training accuracy:0.9294117647058824
Epoch:931	training loss:0.981578528881073	 training accuracy:0.9294117647058824
Epoch:932	training loss:0.9798094034194946	 training accuracy:0.9294117647058824
Epoch:933	training loss:0.9780428409576416	 training accuracy:0.9294117647058824
Epoch:934	training loss:0.9762789607048035	 training accuracy:0.9294117647058824
Epoch:935	training loss:0.9745172262191772	 training accuracy:0.9294117647058824
Epoch:936	training loss:0.9727582335472107	 training accuracy:0.9294117647058824
Epoch:937	training loss:0.9710016846656799	 training accuracy:0.9294117647058824
Epoch:938	training loss:0.9692477583885193	 training accuracy:0.9294117647058824
Epoch:939	training loss:0.9674965739250183	 training accuracy:0.9294117647058824
Epoch:940	training loss:0.9657480120658875	 training accuracy:0.9294117647058824
Epoch:941	training loss:0.9640021324157715	 training accuracy:0.9294117647058824
Epoch:942	training loss:0.9622589349746704	 training accuracy:0.9294117647058824
Epoch:943	training loss:0.9605183005332947	 training accuracy:0.9294117647058824
Epoch:944	training loss:0.9587804079055786	 training accuracy:0.9294117647058824
Epoch:945	training loss:0.957045316696167	 training accuracy:0.9294117647058824
Epoch:946	training loss:0.9553132057189941	 training accuracy:0.9294117647058824
Epoch:947	training loss:0.9535835981369019	 training accuracy:0.9294117647058824
Epoch:948	training loss:0.9518570303916931	 training accuracy:0.9294117647058824
Epoch:949	training loss:0.9501332640647888	 training accuracy:0.9294117647058824
Epoch:950	training loss:0.9484124183654785	 training accuracy:0.9294117647058824
Epoch:951	training loss:0.9466944336891174	 training accuracy:0.9294117647058824
Epoch:952	training loss:0.9449794292449951	 training accuracy:0.9294117647058824
Epoch:953	training loss:0.9432674646377563	 training accuracy:0.9294117647058824
Epoch:954	training loss:0.9415583610534668	 training accuracy:0.9294117647058824
Epoch:955	training loss:0.9398522973060608	 training accuracy:0.9294117647058824
Epoch:956	training loss:0.9381493330001831	 training accuracy:0.9294117647058824
Epoch:957	training loss:0.9364492893218994	 training accuracy:0.9294117647058824
Epoch:958	training loss:0.934752345085144	 training accuracy:0.9294117647058824
Epoch:959	training loss:0.9330584406852722	 training accuracy:0.9294117647058824
Epoch:960	training loss:0.9313677549362183	 training accuracy:0.9294117647058824
Epoch:961	training loss:0.9296799898147583	 training accuracy:0.9294117647058824
Epoch:962	training loss:0.9279953837394714	 training accuracy:0.9294117647058824
Epoch:963	training loss:0.9263138771057129	 training accuracy:0.9294117647058824
Epoch:964	training loss:0.9246355891227722	 training accuracy:0.9294117647058824
Epoch:965	training loss:0.922960638999939	 training accuracy:0.9294117647058824
Epoch:966	training loss:0.9212889671325684	 training accuracy:0.9294117647058824
Epoch:967	training loss:0.919620156288147	 training accuracy:0.9294117647058824
Epoch:968	training loss:0.9179548621177673	 training accuracy:0.9294117647058824
Epoch:969	training loss:0.9162927865982056	 training accuracy:0.9411764705882353
Epoch:970	training loss:0.9146339893341064	 training accuracy:0.9411764705882353
Epoch:971	training loss:0.9129785299301147	 training accuracy:0.9411764705882353
Epoch:972	training loss:0.9113264083862305	 training accuracy:0.9411764705882353
Epoch:973	training loss:0.9096777439117432	 training accuracy:0.9411764705882353
Epoch:974	training loss:0.9080324769020081	 training accuracy:0.9411764705882353
Epoch:975	training loss:0.9063905477523804	 training accuracy:0.9411764705882353
Epoch:976	training loss:0.9047518968582153	 training accuracy:0.9411764705882353
Epoch:977	training loss:0.9031167030334473	 training accuracy:0.9411764705882353
Epoch:978	training loss:0.9014852046966553	 training accuracy:0.9411764705882353
Epoch:979	training loss:0.8998568058013916	 training accuracy:0.9529411764705882
Epoch:980	training loss:0.8982319831848145	 training accuracy:0.9529411764705882
Epoch:981	training loss:0.8966107964515686	 training accuracy:0.9529411764705882
Epoch:982	training loss:0.8949928879737854	 training accuracy:0.9529411764705882
Epoch:983	training loss:0.893378734588623	 training accuracy:0.9529411764705882
Epoch:984	training loss:0.8917677402496338	 training accuracy:0.9529411764705882
Epoch:985	training loss:0.8901605010032654	 training accuracy:0.9529411764705882
Epoch:986	training loss:0.888556718826294	 training accuracy:0.9529411764705882
Epoch:987	training loss:0.8869563341140747	 training accuracy:0.9529411764705882
Epoch:988	training loss:0.8853596448898315	 training accuracy:0.9529411764705882
Epoch:989	training loss:0.8837665319442749	 training accuracy:0.9529411764705882
Epoch:990	training loss:0.8821771144866943	 training accuracy:0.9529411764705882
Epoch:991	training loss:0.8805912733078003	 training accuracy:0.9529411764705882
Epoch:992	training loss:0.8790090084075928	 training accuracy:0.9529411764705882
Epoch:993	training loss:0.8774304986000061	 training accuracy:0.9529411764705882
Epoch:994	training loss:0.8758554458618164	 training accuracy:0.9529411764705882
Epoch:995	training loss:0.8742843866348267	 training accuracy:0.9529411764705882
Epoch:996	training loss:0.8727166652679443	 training accuracy:0.9529411764705882
Epoch:997	training loss:0.8711528778076172	 training accuracy:0.9529411764705882
Epoch:998	training loss:0.8695927858352661	 training accuracy:0.9529411764705882
Epoch:999	training loss:0.8680362701416016	 training accuracy:0.9529411764705882
Epoch:1000	training loss:0.8664833903312683	 training accuracy:0.9529411764705882
Epoch:1001	training loss:0.8652857542037964	 training accuracy:0.9529411764705882
Epoch:1002	training loss:0.8640909790992737	 training accuracy:0.9529411764705882
Epoch:1003	training loss:0.8629025220870972	 training accuracy:0.9529411764705882
Epoch:1004	training loss:0.8617186546325684	 training accuracy:0.9529411764705882
Epoch:1005	training loss:0.8605362772941589	 training accuracy:0.9529411764705882
Epoch:1006	training loss:0.8593543171882629	 training accuracy:0.9529411764705882
Epoch:1007	training loss:0.8581748008728027	 training accuracy:0.9529411764705882
Epoch:1008	training loss:0.8569985628128052	 training accuracy:0.9529411764705882
Epoch:1009	training loss:0.8558262586593628	 training accuracy:0.9529411764705882
Epoch:1010	training loss:0.8546550869941711	 training accuracy:0.9529411764705882
Epoch:1011	training loss:0.8534858226776123	 training accuracy:0.9529411764705882
Epoch:1012	training loss:0.8523189425468445	 training accuracy:0.9529411764705882
Epoch:1013	training loss:0.8511548638343811	 training accuracy:0.9529411764705882
Epoch:1014	training loss:0.8499939441680908	 training accuracy:0.9647058823529412
Epoch:1015	training loss:0.8488353490829468	 training accuracy:0.9647058823529412
Epoch:1016	training loss:0.8476771712303162	 training accuracy:0.9647058823529412
Epoch:1017	training loss:0.8465227484703064	 training accuracy:0.9647058823529412
Epoch:1018	training loss:0.8453714847564697	 training accuracy:0.9647058823529412
Epoch:1019	training loss:0.8442224860191345	 training accuracy:0.9647058823529412
Epoch:1020	training loss:0.8430762887001038	 training accuracy:0.9764705882352941
Epoch:1021	training loss:0.8419317007064819	 training accuracy:0.9764705882352941
Epoch:1022	training loss:0.8407890200614929	 training accuracy:0.9764705882352941
Epoch:1023	training loss:0.8396489024162292	 training accuracy:0.9764705882352941
Epoch:1024	training loss:0.8385117053985596	 training accuracy:0.9764705882352941
Epoch:1025	training loss:0.8373768925666809	 training accuracy:0.9764705882352941
Epoch:1026	training loss:0.8362445831298828	 training accuracy:0.9764705882352941
Epoch:1027	training loss:0.8351148366928101	 training accuracy:0.9764705882352941
Epoch:1028	training loss:0.8339868783950806	 training accuracy:0.9764705882352941
Epoch:1029	training loss:0.8328612446784973	 training accuracy:0.9764705882352941
Epoch:1030	training loss:0.8317382335662842	 training accuracy:0.9764705882352941
Epoch:1031	training loss:0.8306179046630859	 training accuracy:0.9764705882352941
Epoch:1032	training loss:0.8295004963874817	 training accuracy:0.9764705882352941
Epoch:1033	training loss:0.8283853530883789	 training accuracy:0.9764705882352941
Epoch:1034	training loss:0.8272713422775269	 training accuracy:0.9764705882352941
Epoch:1035	training loss:0.8261593580245972	 training accuracy:0.9764705882352941
Epoch:1036	training loss:0.8250505328178406	 training accuracy:0.9764705882352941
Epoch:1037	training loss:0.8239442110061646	 training accuracy:0.9764705882352941
Epoch:1038	training loss:0.8228408098220825	 training accuracy:0.9764705882352941
Epoch:1039	training loss:0.8217397928237915	 training accuracy:0.9764705882352941
Epoch:1040	training loss:0.8206400275230408	 training accuracy:0.9764705882352941
Epoch:1041	training loss:0.8195429444313049	 training accuracy:0.9764705882352941
Epoch:1042	training loss:0.8184483647346497	 training accuracy:0.9764705882352941
Epoch:1043	training loss:0.8173564672470093	 training accuracy:0.9764705882352941
Epoch:1044	training loss:0.8162667751312256	 training accuracy:0.9764705882352941
Epoch:1045	training loss:0.8151794075965881	 training accuracy:0.9764705882352941
Epoch:1046	training loss:0.8140943646430969	 training accuracy:0.9764705882352941
Epoch:1047	training loss:0.8130114674568176	 training accuracy:0.9764705882352941
Epoch:1048	training loss:0.8119306564331055	 training accuracy:0.9764705882352941
Epoch:1049	training loss:0.8108527064323425	 training accuracy:0.9764705882352941
Epoch:1050	training loss:0.8097773194313049	 training accuracy:0.9764705882352941
Epoch:1051	training loss:0.8087043762207031	 training accuracy:0.9764705882352941
Epoch:1052	training loss:0.8076332211494446	 training accuracy:0.9764705882352941
Epoch:1053	training loss:0.8065643906593323	 training accuracy:0.9764705882352941
Epoch:1054	training loss:0.8054978251457214	 training accuracy:0.9764705882352941
Epoch:1055	training loss:0.8044336438179016	 training accuracy:0.9764705882352941
Epoch:1056	training loss:0.8033728003501892	 training accuracy:0.9764705882352941
Epoch:1057	training loss:0.8023145794868469	 training accuracy:0.9764705882352941
Epoch:1058	training loss:0.8012577891349792	 training accuracy:0.9764705882352941
Epoch:1059	training loss:0.8002025485038757	 training accuracy:0.9764705882352941
Epoch:1060	training loss:0.7991498112678528	 training accuracy:0.9764705882352941
Epoch:1061	training loss:0.7981009483337402	 training accuracy:0.9764705882352941
Epoch:1062	training loss:0.7970540523529053	 training accuracy:0.9764705882352941
Epoch:1063	training loss:0.7960092425346375	 training accuracy:0.9764705882352941
Epoch:1064	training loss:0.7949656248092651	 training accuracy:0.9764705882352941
Epoch:1065	training loss:0.7939247488975525	 training accuracy:0.9764705882352941
Epoch:1066	training loss:0.79288649559021	 training accuracy:0.9764705882352941
Epoch:1067	training loss:0.7918511033058167	 training accuracy:0.9764705882352941
Epoch:1068	training loss:0.79081791639328	 training accuracy:0.9764705882352941
Epoch:1069	training loss:0.7897869348526001	 training accuracy:0.9764705882352941
Epoch:1070	training loss:0.7887578010559082	 training accuracy:0.9764705882352941
Epoch:1071	training loss:0.7877309918403625	 training accuracy:0.9764705882352941
Epoch:1072	training loss:0.7867066264152527	 training accuracy:0.9764705882352941
Epoch:1073	training loss:0.7856848239898682	 training accuracy:0.9764705882352941
Epoch:1074	training loss:0.7846657633781433	 training accuracy:0.9764705882352941
Epoch:1075	training loss:0.7836490273475647	 training accuracy:0.9764705882352941
Epoch:1076	training loss:0.7826341986656189	 training accuracy:0.9764705882352941
Epoch:1077	training loss:0.7816213369369507	 training accuracy:0.9764705882352941
Epoch:1078	training loss:0.7806105613708496	 training accuracy:0.9764705882352941
Epoch:1079	training loss:0.7796026468276978	 training accuracy:0.9764705882352941
Epoch:1080	training loss:0.7785972952842712	 training accuracy:0.9764705882352941
Epoch:1081	training loss:0.7775945663452148	 training accuracy:0.9764705882352941
Epoch:1082	training loss:0.7765932679176331	 training accuracy:0.9764705882352941
Epoch:1083	training loss:0.7755936980247498	 training accuracy:0.9764705882352941
Epoch:1084	training loss:0.7745963335037231	 training accuracy:0.9764705882352941
Epoch:1085	training loss:0.7736020684242249	 training accuracy:0.9764705882352941
Epoch:1086	training loss:0.7726110816001892	 training accuracy:0.9764705882352941
Epoch:1087	training loss:0.7716223001480103	 training accuracy:0.9764705882352941
Epoch:1088	training loss:0.7706344723701477	 training accuracy:0.9764705882352941
Epoch:1089	training loss:0.7696490287780762	 training accuracy:0.9764705882352941
Epoch:1090	training loss:0.7686659097671509	 training accuracy:0.9764705882352941
Epoch:1091	training loss:0.7676860690116882	 training accuracy:0.9764705882352941
Epoch:1092	training loss:0.7667089700698853	 training accuracy:0.9764705882352941
Epoch:1093	training loss:0.7657335996627808	 training accuracy:0.9764705882352941
Epoch:1094	training loss:0.7647594213485718	 training accuracy:0.9764705882352941
Epoch:1095	training loss:0.7637871503829956	 training accuracy:0.9764705882352941
Epoch:1096	training loss:0.7628178596496582	 training accuracy:0.9764705882352941
Epoch:1097	training loss:0.7618512511253357	 training accuracy:0.9764705882352941
Epoch:1098	training loss:0.7608869671821594	 training accuracy:0.9764705882352941
Epoch:1099	training loss:0.759924590587616	 training accuracy:0.9764705882352941
Epoch:1100	training loss:0.7589638233184814	 training accuracy:0.9764705882352941
Epoch:1101	training loss:0.7580059766769409	 training accuracy:0.9764705882352941
Epoch:1102	training loss:0.7570501565933228	 training accuracy:0.9764705882352941
Epoch:1103	training loss:0.756096363067627	 training accuracy:0.9764705882352941
Epoch:1104	training loss:0.7551449537277222	 training accuracy:0.9764705882352941
Epoch:1105	training loss:0.7541964054107666	 training accuracy:0.9764705882352941
Epoch:1106	training loss:0.7532495260238647	 training accuracy:0.9764705882352941
Epoch:1107	training loss:0.7523043155670166	 training accuracy:0.9764705882352941
Epoch:1108	training loss:0.7513614892959595	 training accuracy:0.9764705882352941
Epoch:1109	training loss:0.7504216432571411	 training accuracy:0.9764705882352941
Epoch:1110	training loss:0.7494845390319824	 training accuracy:0.9764705882352941
Epoch:1111	training loss:0.748549222946167	 training accuracy:0.9764705882352941
Epoch:1112	training loss:0.7476153373718262	 training accuracy:0.9764705882352941
Epoch:1113	training loss:0.746683657169342	 training accuracy:0.9764705882352941
Epoch:1114	training loss:0.7457542419433594	 training accuracy:0.9764705882352941
Epoch:1115	training loss:0.7448278069496155	 training accuracy:0.9764705882352941
Epoch:1116	training loss:0.7439036965370178	 training accuracy:0.9764705882352941
Epoch:1117	training loss:0.7429815530776978	 training accuracy:0.9764705882352941
Epoch:1118	training loss:0.7420608401298523	 training accuracy:0.9764705882352941
Epoch:1119	training loss:0.7411421537399292	 training accuracy:0.9764705882352941
Epoch:1120	training loss:0.740225613117218	 training accuracy:0.9764705882352941
Epoch:1121	training loss:0.7393118143081665	 training accuracy:0.9764705882352941
Epoch:1122	training loss:0.7384007573127747	 training accuracy:0.9764705882352941
Epoch:1123	training loss:0.7374919056892395	 training accuracy:0.9764705882352941
Epoch:1124	training loss:0.7365844249725342	 training accuracy:0.9764705882352941
Epoch:1125	training loss:0.7356785535812378	 training accuracy:0.9882352941176471
Epoch:1126	training loss:0.7347750067710876	 training accuracy:0.9882352941176471
Epoch:1127	training loss:0.7338742613792419	 training accuracy:0.9882352941176471
Epoch:1128	training loss:0.7329760789871216	 training accuracy:0.9882352941176471
Epoch:1129	training loss:0.7320800423622131	 training accuracy:0.9882352941176471
Epoch:1130	training loss:0.7311853170394897	 training accuracy:0.9882352941176471
Epoch:1131	training loss:0.7302919626235962	 training accuracy:0.9882352941176471
Epoch:1132	training loss:0.7294010519981384	 training accuracy:0.9882352941176471
Epoch:1133	training loss:0.7285131216049194	 training accuracy:0.9882352941176471
Epoch:1134	training loss:0.7276275157928467	 training accuracy:0.9882352941176471
Epoch:1135	training loss:0.7267435193061829	 training accuracy:0.9882352941176471
Epoch:1136	training loss:0.7258612513542175	 training accuracy:0.9882352941176471
Epoch:1137	training loss:0.7249814867973328	 training accuracy:0.9882352941176471
Epoch:1138	training loss:0.724103569984436	 training accuracy:0.9882352941176471
Epoch:1139	training loss:0.7232277393341064	 training accuracy:0.9882352941176471
Epoch:1140	training loss:0.7223544716835022	 training accuracy:0.9882352941176471
Epoch:1141	training loss:0.7214834690093994	 training accuracy:0.9882352941176471
Epoch:1142	training loss:0.7206140756607056	 training accuracy:0.9882352941176471
Epoch:1143	training loss:0.7197464108467102	 training accuracy:0.9882352941176471
Epoch:1144	training loss:0.7188809514045715	 training accuracy:0.9882352941176471
Epoch:1145	training loss:0.7180180549621582	 training accuracy:0.9882352941176471
Epoch:1146	training loss:0.717157781124115	 training accuracy:0.9882352941176471
Epoch:1147	training loss:0.7162997126579285	 training accuracy:0.9882352941176471
Epoch:1148	training loss:0.715442955493927	 training accuracy:0.9882352941176471
Epoch:1149	training loss:0.7145875096321106	 training accuracy:0.9882352941176471
Epoch:1150	training loss:0.7137341499328613	 training accuracy:0.9882352941176471
Epoch:1151	training loss:0.7128835916519165	 training accuracy:0.9882352941176471
Epoch:1152	training loss:0.7120355367660522	 training accuracy:0.9882352941176471
Epoch:1153	training loss:0.7111891508102417	 training accuracy:0.9882352941176471
Epoch:1154	training loss:0.7103437185287476	 training accuracy:0.9882352941176471
Epoch:1155	training loss:0.7095000147819519	 training accuracy:0.9882352941176471
Epoch:1156	training loss:0.7086586952209473	 training accuracy:0.9882352941176471
Epoch:1157	training loss:0.7078205347061157	 training accuracy:0.9882352941176471
Epoch:1158	training loss:0.7069845199584961	 training accuracy:0.9882352941176471
Epoch:1159	training loss:0.7061499357223511	 training accuracy:0.9882352941176471
Epoch:1160	training loss:0.7053163051605225	 training accuracy:0.9882352941176471
Epoch:1161	training loss:0.7044855356216431	 training accuracy:0.9882352941176471
Epoch:1162	training loss:0.703656792640686	 training accuracy:0.9882352941176471
Epoch:1163	training loss:0.702829897403717	 training accuracy:0.9882352941176471
Epoch:1164	training loss:0.7020055651664734	 training accuracy:0.9882352941176471
Epoch:1165	training loss:0.7011829614639282	 training accuracy:0.9882352941176471
Epoch:1166	training loss:0.7003621459007263	 training accuracy:0.9882352941176471
Epoch:1167	training loss:0.699542760848999	 training accuracy:0.9882352941176471
Epoch:1168	training loss:0.6987254619598389	 training accuracy:0.9882352941176471
Epoch:1169	training loss:0.6979108452796936	 training accuracy:0.9882352941176471
Epoch:1170	training loss:0.6970986723899841	 training accuracy:0.9882352941176471
Epoch:1171	training loss:0.6962880492210388	 training accuracy:0.9882352941176471
Epoch:1172	training loss:0.6954785585403442	 training accuracy:0.9882352941176471
Epoch:1173	training loss:0.6946707963943481	 training accuracy:0.9882352941176471
Epoch:1174	training loss:0.6938647627830505	 training accuracy:0.9882352941176471
Epoch:1175	training loss:0.693061113357544	 training accuracy:0.9882352941176471
Epoch:1176	training loss:0.692260205745697	 training accuracy:0.9882352941176471
Epoch:1177	training loss:0.691461443901062	 training accuracy:0.9882352941176471
Epoch:1178	training loss:0.69066321849823	 training accuracy:0.9882352941176471
Epoch:1179	training loss:0.6898665428161621	 training accuracy:0.9882352941176471
Epoch:1180	training loss:0.6890721321105957	 training accuracy:0.9882352941176471
Epoch:1181	training loss:0.6882805824279785	 training accuracy:0.9882352941176471
Epoch:1182	training loss:0.6874914169311523	 training accuracy:0.9882352941176471
Epoch:1183	training loss:0.6867039203643799	 training accuracy:0.9882352941176471
Epoch:1184	training loss:0.6859169602394104	 training accuracy:0.9882352941176471
Epoch:1185	training loss:0.6851319074630737	 training accuracy:0.9882352941176471
Epoch:1186	training loss:0.6843491792678833	 training accuracy:0.9882352941176471
Epoch:1187	training loss:0.6835689544677734	 training accuracy:0.9882352941176471
Epoch:1188	training loss:0.6827901005744934	 training accuracy:0.9882352941176471
Epoch:1189	training loss:0.6820130348205566	 training accuracy:0.9882352941176471
Epoch:1190	training loss:0.6812376379966736	 training accuracy:0.9882352941176471
Epoch:1191	training loss:0.6804640889167786	 training accuracy:0.9882352941176471
Epoch:1192	training loss:0.679692268371582	 training accuracy:0.9882352941176471
Epoch:1193	training loss:0.678922176361084	 training accuracy:0.9882352941176471
Epoch:1194	training loss:0.6781541705131531	 training accuracy:0.9882352941176471
Epoch:1195	training loss:0.6773881316184998	 training accuracy:0.9882352941176471
Epoch:1196	training loss:0.676624059677124	 training accuracy:0.9882352941176471
Epoch:1197	training loss:0.6758612990379333	 training accuracy:0.9882352941176471
Epoch:1198	training loss:0.6751003265380859	 training accuracy:0.9882352941176471
Epoch:1199	training loss:0.6743417978286743	 training accuracy:0.9882352941176471
Epoch:1200	training loss:0.6735854744911194	 training accuracy:0.9882352941176471
Epoch:1201	training loss:0.6728310585021973	 training accuracy:0.9882352941176471
Epoch:1202	training loss:0.6720772385597229	 training accuracy:0.9882352941176471
Epoch:1203	training loss:0.6713248491287231	 training accuracy:0.9882352941176471
Epoch:1204	training loss:0.6705743074417114	 training accuracy:0.9882352941176471
Epoch:1205	training loss:0.6698263883590698	 training accuracy:0.9882352941176471
Epoch:1206	training loss:0.6690804958343506	 training accuracy:0.9882352941176471
Epoch:1207	training loss:0.6683364510536194	 training accuracy:0.9882352941176471
Epoch:1208	training loss:0.6675931215286255	 training accuracy:0.9882352941176471
Epoch:1209	training loss:0.6668515801429749	 training accuracy:0.9882352941176471
Epoch:1210	training loss:0.666111946105957	 training accuracy:0.9882352941176471
Epoch:1211	training loss:0.6653748750686646	 training accuracy:0.9882352941176471
Epoch:1212	training loss:0.6646397113800049	 training accuracy:0.9882352941176471
Epoch:1213	training loss:0.6639060974121094	 training accuracy:0.9882352941176471
Epoch:1214	training loss:0.6631731390953064	 training accuracy:0.9882352941176471
Epoch:1215	training loss:0.6624415516853333	 training accuracy:0.9882352941176471
Epoch:1216	training loss:0.6617122888565063	 training accuracy:0.9882352941176471
Epoch:1217	training loss:0.6609852910041809	 training accuracy:0.9882352941176471
Epoch:1218	training loss:0.6602604389190674	 training accuracy:0.9882352941176471
Epoch:1219	training loss:0.6595369577407837	 training accuracy:0.9882352941176471
Epoch:1220	training loss:0.658814549446106	 training accuracy:0.9882352941176471
Epoch:1221	training loss:0.6580941677093506	 training accuracy:0.9882352941176471
Epoch:1222	training loss:0.6573753952980042	 training accuracy:0.9882352941176471
Epoch:1223	training loss:0.6566580533981323	 training accuracy:0.9882352941176471
Epoch:1224	training loss:0.6559426784515381	 training accuracy:0.9882352941176471
Epoch:1225	training loss:0.6552295088768005	 training accuracy:0.9882352941176471
Epoch:1226	training loss:0.6545173525810242	 training accuracy:0.9882352941176471
Epoch:1227	training loss:0.6538066864013672	 training accuracy:0.9882352941176471
Epoch:1228	training loss:0.6530972719192505	 training accuracy:0.9882352941176471
Epoch:1229	training loss:0.65239018201828	 training accuracy:0.9882352941176471
Epoch:1230	training loss:0.6516854166984558	 training accuracy:0.9882352941176471
Epoch:1231	training loss:0.6509817838668823	 training accuracy:0.9882352941176471
Epoch:1232	training loss:0.65027916431427	 training accuracy:0.9882352941176471
Epoch:1233	training loss:0.649578332901001	 training accuracy:0.9882352941176471
Epoch:1234	training loss:0.648878812789917	 training accuracy:0.9882352941176471
Epoch:1235	training loss:0.6481814980506897	 training accuracy:0.9882352941176471
Epoch:1236	training loss:0.647486686706543	 training accuracy:0.9882352941176471
Epoch:1237	training loss:0.6467933654785156	 training accuracy:0.9882352941176471
Epoch:1238	training loss:0.6461006999015808	 training accuracy:0.9882352941176471
Epoch:1239	training loss:0.6454089879989624	 training accuracy:0.9882352941176471
Epoch:1240	training loss:0.6447191834449768	 training accuracy:0.9882352941176471
Epoch:1241	training loss:0.6440322399139404	 training accuracy:0.9882352941176471
Epoch:1242	training loss:0.6433470845222473	 training accuracy:0.9882352941176471
Epoch:1243	training loss:0.6426628828048706	 training accuracy:0.9882352941176471
Epoch:1244	training loss:0.6419795751571655	 training accuracy:0.9882352941176471
Epoch:1245	training loss:0.6412977576255798	 training accuracy:0.9882352941176471
Epoch:1246	training loss:0.6406176686286926	 training accuracy:0.9882352941176471
Epoch:1247	training loss:0.6399396657943726	 training accuracy:0.9882352941176471
Epoch:1248	training loss:0.6392632722854614	 training accuracy:0.9882352941176471
Epoch:1249	training loss:0.6385886073112488	 training accuracy:0.9882352941176471
Epoch:1250	training loss:0.6379148364067078	 training accuracy:0.9882352941176471
Epoch:1251	training loss:0.6372422575950623	 training accuracy:0.9882352941176471
Epoch:1252	training loss:0.6365715861320496	 training accuracy:0.9882352941176471
Epoch:1253	training loss:0.6359028220176697	 training accuracy:0.9882352941176471
Epoch:1254	training loss:0.6352362036705017	 training accuracy:0.9882352941176471
Epoch:1255	training loss:0.6345710754394531	 training accuracy:0.9882352941176471
Epoch:1256	training loss:0.6339067816734314	 training accuracy:0.9882352941176471
Epoch:1257	training loss:0.6332436800003052	 training accuracy:0.9882352941176471
Epoch:1258	training loss:0.6325818300247192	 training accuracy:0.9882352941176471
Epoch:1259	training loss:0.6319225430488586	 training accuracy:0.9882352941176471
