Learning Rate: 0.0001
Epoch:0	training loss:5.110495567321777	 training accuracy:0.1225
Epoch:1256	training loss:1.5876212120056152	 training accuracy:0.41875
Epoch:1257	training loss:1.587560772895813	 training accuracy:0.41875
Epoch:1258	training loss:1.5875003337860107	 training accuracy:0.41875
Epoch:1259	training loss:1.5874460935592651	 training accuracy:0.41875
Epoch:1260	training loss:1.5873923301696777	 training accuracy:0.42
Epoch:1261	training loss:1.587337613105774	 training accuracy:0.42
Epoch:1262	training loss:1.587276577949524	 training accuracy:0.42
Epoch:1263	training loss:1.5872156620025635	 training accuracy:0.42
Epoch:1264	training loss:1.587154507637024	 training accuracy:0.42
Epoch:1265	training loss:1.5870953798294067	 training accuracy:0.42
Epoch:1266	training loss:1.587043285369873	 training accuracy:0.42
Epoch:1267	training loss:1.5869938135147095	 training accuracy:0.42
Epoch:1268	training loss:1.5869354009628296	 training accuracy:0.42
Epoch:1269	training loss:1.5868748426437378	 training accuracy:0.42
Epoch:1270	training loss:1.586815357208252	 training accuracy:0.42
Epoch:1271	training loss:1.586759328842163	 training accuracy:0.42
Epoch:1272	training loss:1.5867103338241577	 training accuracy:0.42
Epoch:1273	training loss:1.5866597890853882	 training accuracy:0.42
Epoch:1274	training loss:1.5866007804870605	 training accuracy:0.42
Epoch:1275	training loss:1.5865342617034912	 training accuracy:0.42
Epoch:1276	training loss:1.586473822593689	 training accuracy:0.42
Epoch:1277	training loss:1.5864222049713135	 training accuracy:0.42
Epoch:1278	training loss:1.5863707065582275	 training accuracy:0.42
Epoch:1279	training loss:1.5863144397735596	 training accuracy:0.42
Epoch:1280	training loss:1.5862512588500977	 training accuracy:0.42
Epoch:1281	training loss:1.5861945152282715	 training accuracy:0.42
Epoch:1282	training loss:1.5861371755599976	 training accuracy:0.42
Epoch:1283	training loss:1.586082100868225	 training accuracy:0.42
Epoch:1284	training loss:1.5860278606414795	 training accuracy:0.42
Epoch:1285	training loss:1.5859718322753906	 training accuracy:0.42
Epoch:1286	training loss:1.5859124660491943	 training accuracy:0.42
Epoch:1287	training loss:1.5858540534973145	 training accuracy:0.42
Epoch:1288	training loss:1.5857958793640137	 training accuracy:0.42
Epoch:1289	training loss:1.5857429504394531	 training accuracy:0.42125
Epoch:1290	training loss:1.5856921672821045	 training accuracy:0.42125
Epoch:1291	training loss:1.5856417417526245	 training accuracy:0.42125
Epoch:1292	training loss:1.585585355758667	 training accuracy:0.42125
Epoch:1293	training loss:1.585525393486023	 training accuracy:0.42125
Epoch:1294	training loss:1.5854637622833252	 training accuracy:0.42125
Epoch:1295	training loss:1.5854066610336304	 training accuracy:0.42125
Epoch:1296	training loss:1.5853557586669922	 training accuracy:0.42125
Epoch:1297	training loss:1.5853054523468018	 training accuracy:0.42125
Epoch:1298	training loss:1.585247278213501	 training accuracy:0.4225
Epoch:1299	training loss:1.5851820707321167	 training accuracy:0.4225
Epoch:1300	training loss:1.5851192474365234	 training accuracy:0.4225
Epoch:1301	training loss:1.5850657224655151	 training accuracy:0.42375
Epoch:1302	training loss:1.5850168466567993	 training accuracy:0.42375
Epoch:1303	training loss:1.5849634408950806	 training accuracy:0.42375
Epoch:1304	training loss:1.5849015712738037	 training accuracy:0.42375
Epoch:1305	training loss:1.5848398208618164	 training accuracy:0.42375
Epoch:1306	training loss:1.5847835540771484	 training accuracy:0.42375
Epoch:1307	training loss:1.5847307443618774	 training accuracy:0.42375
Epoch:1308	training loss:1.5846799612045288	 training accuracy:0.42375
Epoch:1309	training loss:1.584627628326416	 training accuracy:0.42375
Epoch:1310	training loss:1.5845719575881958	 training accuracy:0.42375
Epoch:1311	training loss:1.584513783454895	 training accuracy:0.42375
Epoch:1312	training loss:1.5844573974609375	 training accuracy:0.42375
Epoch:1313	training loss:1.5844054222106934	 training accuracy:0.42375
Epoch:1314	training loss:1.5843511819839478	 training accuracy:0.42375
Epoch:1315	training loss:1.5842961072921753	 training accuracy:0.42375
Epoch:1316	training loss:1.5842399597167969	 training accuracy:0.42375
Epoch:1317	training loss:1.5841832160949707	 training accuracy:0.42375
Epoch:1318	training loss:1.5841219425201416	 training accuracy:0.42375
Epoch:1319	training loss:1.5840647220611572	 training accuracy:0.42375
Epoch:1320	training loss:1.5840116739273071	 training accuracy:0.42375
Epoch:1321	training loss:1.5839611291885376	 training accuracy:0.42375
Epoch:1322	training loss:1.5839029550552368	 training accuracy:0.42375
Epoch:1323	training loss:1.5838395357131958	 training accuracy:0.42375
Epoch:1324	training loss:1.5837759971618652	 training accuracy:0.42375
Epoch:1325	training loss:1.583721399307251	 training accuracy:0.42375
Epoch:1326	training loss:1.5836760997772217	 training accuracy:0.42375
Epoch:1327	training loss:1.5836272239685059	 training accuracy:0.42375
Epoch:1328	training loss:1.5835669040679932	 training accuracy:0.42375
Epoch:1329	training loss:1.583504319190979	 training accuracy:0.42375
Epoch:1330	training loss:1.583446741104126	 training accuracy:0.42375
Epoch:1331	training loss:1.5833947658538818	 training accuracy:0.42375
Epoch:1332	training loss:1.583345651626587	 training accuracy:0.42375
Epoch:1333	training loss:1.5832929611206055	 training accuracy:0.42375
Epoch:1334	training loss:1.5832324028015137	 training accuracy:0.42375
Epoch:1335	training loss:1.5831677913665771	 training accuracy:0.42375
Epoch:1336	training loss:1.583109736442566	 training accuracy:0.42375
Epoch:1337	training loss:1.5830574035644531	 training accuracy:0.42375
Epoch:1338	training loss:1.5830076932907104	 training accuracy:0.42375
Epoch:1339	training loss:1.5829565525054932	 training accuracy:0.42375
Epoch:1340	training loss:1.5828988552093506	 training accuracy:0.42375
Epoch:1341	training loss:1.5828408002853394	 training accuracy:0.42375
Epoch:1342	training loss:1.58278226852417	 training accuracy:0.42375
Epoch:1343	training loss:1.582727313041687	 training accuracy:0.42375
Epoch:1344	training loss:1.5826762914657593	 training accuracy:0.42375
Epoch:1345	training loss:1.5826252698898315	 training accuracy:0.42375
Epoch:1346	training loss:1.5825673341751099	 training accuracy:0.42375
Epoch:1347	training loss:1.5825084447860718	 training accuracy:0.42375
Epoch:1348	training loss:1.5824487209320068	 training accuracy:0.42375
Epoch:1349	training loss:1.5823948383331299	 training accuracy:0.42375
Epoch:1350	training loss:1.5823428630828857	 training accuracy:0.42375
Epoch:1351	training loss:1.582289218902588	 training accuracy:0.42375
Epoch:1352	training loss:1.5822278261184692	 training accuracy:0.42375
Epoch:1353	training loss:1.5821691751480103	 training accuracy:0.42375
Epoch:1354	training loss:1.5821092128753662	 training accuracy:0.42375
Epoch:1355	training loss:1.5820518732070923	 training accuracy:0.42375
Epoch:1356	training loss:1.582001805305481	 training accuracy:0.42375
Epoch:1357	training loss:1.581951379776001	 training accuracy:0.42375
Epoch:1358	training loss:1.5818932056427002	 training accuracy:0.42375
Epoch:1359	training loss:1.5818294286727905	 training accuracy:0.42375
Epoch:1360	training loss:1.581769347190857	 training accuracy:0.42375
Epoch:1361	training loss:1.5817186832427979	 training accuracy:0.42375
Epoch:1362	training loss:1.5816723108291626	 training accuracy:0.42375
Epoch:1363	training loss:1.581620216369629	 training accuracy:0.425
Epoch:1364	training loss:1.5815613269805908	 training accuracy:0.425
Epoch:1365	training loss:1.5814998149871826	 training accuracy:0.425
Epoch:1366	training loss:1.5814454555511475	 training accuracy:0.425
Epoch:1367	training loss:1.5813968181610107	 training accuracy:0.425
Epoch:1368	training loss:1.5813453197479248	 training accuracy:0.425
Epoch:1369	training loss:1.5812922716140747	 training accuracy:0.425
Epoch:1370	training loss:1.5812315940856934	 training accuracy:0.425
Epoch:1371	training loss:1.581171989440918	 training accuracy:0.425
Epoch:1372	training loss:1.5811138153076172	 training accuracy:0.425
Epoch:1373	training loss:1.5810571908950806	 training accuracy:0.425
Epoch:1374	training loss:1.580999732017517	 training accuracy:0.425
Epoch:1375	training loss:1.5809441804885864	 training accuracy:0.425
Epoch:1376	training loss:1.580886960029602	 training accuracy:0.425
Epoch:1377	training loss:1.5808290243148804	 training accuracy:0.425
Epoch:1378	training loss:1.5807710886001587	 training accuracy:0.425
Epoch:1379	training loss:1.5807160139083862	 training accuracy:0.425
Epoch:1380	training loss:1.5806645154953003	 training accuracy:0.42625
Epoch:1381	training loss:1.5806145668029785	 training accuracy:0.42625
Epoch:1382	training loss:1.5805583000183105	 training accuracy:0.42625
Epoch:1383	training loss:1.5804957151412964	 training accuracy:0.42625
Epoch:1384	training loss:1.5804332494735718	 training accuracy:0.42625
Epoch:1385	training loss:1.5803779363632202	 training accuracy:0.42625
Epoch:1386	training loss:1.5803279876708984	 training accuracy:0.42625
Epoch:1387	training loss:1.580277442932129	 training accuracy:0.42625
Epoch:1388	training loss:1.5802195072174072	 training accuracy:0.4275
Epoch:1389	training loss:1.5801595449447632	 training accuracy:0.4275
Epoch:1390	training loss:1.5800988674163818	 training accuracy:0.4275
Epoch:1391	training loss:1.5800434350967407	 training accuracy:0.4275
Epoch:1392	training loss:1.579992651939392	 training accuracy:0.4275
Epoch:1393	training loss:1.5799418687820435	 training accuracy:0.4275
Epoch:1394	training loss:1.5798828601837158	 training accuracy:0.4275
Epoch:1395	training loss:1.5798193216323853	 training accuracy:0.4275
Epoch:1396	training loss:1.5797603130340576	 training accuracy:0.4275
Epoch:1397	training loss:1.5797088146209717	 training accuracy:0.4275
Epoch:1398	training loss:1.579660177230835	 training accuracy:0.4275
Epoch:1399	training loss:1.5796074867248535	 training accuracy:0.4275
Epoch:1400	training loss:1.579547643661499	 training accuracy:0.4275
Epoch:1401	training loss:1.5794910192489624	 training accuracy:0.4275
Epoch:1402	training loss:1.5794320106506348	 training accuracy:0.4275
Epoch:1403	training loss:1.5793763399124146	 training accuracy:0.4275
Epoch:1404	training loss:1.579322338104248	 training accuracy:0.4275
Epoch:1405	training loss:1.5792654752731323	 training accuracy:0.4275
Epoch:1406	training loss:1.5792073011398315	 training accuracy:0.4275
Epoch:1407	training loss:1.5791473388671875	 training accuracy:0.4275
Epoch:1408	training loss:1.5790854692459106	 training accuracy:0.4275
Epoch:1409	training loss:1.5790313482284546	 training accuracy:0.4275
Epoch:1410	training loss:1.5789811611175537	 training accuracy:0.4275
Epoch:1411	training loss:1.578927755355835	 training accuracy:0.4275
Epoch:1412	training loss:1.5788675546646118	 training accuracy:0.4275
Epoch:1413	training loss:1.5788058042526245	 training accuracy:0.4275
Epoch:1414	training loss:1.5787429809570312	 training accuracy:0.4275
Epoch:1415	training loss:1.5786842107772827	 training accuracy:0.4275
Epoch:1416	training loss:1.5786348581314087	 training accuracy:0.4275
Epoch:1417	training loss:1.578587293624878	 training accuracy:0.4275
Epoch:1418	training loss:1.5785287618637085	 training accuracy:0.4275
Epoch:1419	training loss:1.5784621238708496	 training accuracy:0.4275
Epoch:1420	training loss:1.578399658203125	 training accuracy:0.4275
Epoch:1421	training loss:1.5783500671386719	 training accuracy:0.4275
Epoch:1422	training loss:1.578303337097168	 training accuracy:0.4275
Epoch:1423	training loss:1.5782513618469238	 training accuracy:0.4275
Epoch:1424	training loss:1.5781891345977783	 training accuracy:0.4275
Epoch:1425	training loss:1.5781258344650269	 training accuracy:0.4275
Epoch:1426	training loss:1.578066110610962	 training accuracy:0.4275
Epoch:1427	training loss:1.5780134201049805	 training accuracy:0.4275
Epoch:1428	training loss:1.5779610872268677	 training accuracy:0.4275
Epoch:1429	training loss:1.5779056549072266	 training accuracy:0.4275
Epoch:1430	training loss:1.5778440237045288	 training accuracy:0.4275
Epoch:1431	training loss:1.5777840614318848	 training accuracy:0.4275
Epoch:1432	training loss:1.57772696018219	 training accuracy:0.4275
Epoch:1433	training loss:1.5776689052581787	 training accuracy:0.4275
Epoch:1434	training loss:1.5776143074035645	 training accuracy:0.4275
Epoch:1435	training loss:1.5775609016418457	 training accuracy:0.4275
Epoch:1436	training loss:1.5775033235549927	 training accuracy:0.4275
Epoch:1437	training loss:1.5774431228637695	 training accuracy:0.4275
Epoch:1438	training loss:1.5773828029632568	 training accuracy:0.4275
Epoch:1439	training loss:1.5773241519927979	 training accuracy:0.4275
Epoch:1440	training loss:1.577269196510315	 training accuracy:0.4275
Epoch:1441	training loss:1.5772157907485962	 training accuracy:0.4275
Epoch:1442	training loss:1.5771564245224	 training accuracy:0.4275
Epoch:1443	training loss:1.577093243598938	 training accuracy:0.4275
Epoch:1444	training loss:1.5770291090011597	 training accuracy:0.4275
Epoch:1445	training loss:1.5769715309143066	 training accuracy:0.4275
Epoch:1446	training loss:1.5769193172454834	 training accuracy:0.4275
Epoch:1447	training loss:1.5768660306930542	 training accuracy:0.4275
Epoch:1448	training loss:1.5768038034439087	 training accuracy:0.4275
Epoch:1449	training loss:1.576741337776184	 training accuracy:0.4275
Epoch:1450	training loss:1.5766832828521729	 training accuracy:0.42875
Epoch:1451	training loss:1.5766314268112183	 training accuracy:0.42875
Epoch:1452	training loss:1.576582670211792	 training accuracy:0.42875
Epoch:1453	training loss:1.5765284299850464	 training accuracy:0.42875
Epoch:1454	training loss:1.5764659643173218	 training accuracy:0.42875
Epoch:1455	training loss:1.576400637626648	 training accuracy:0.42875
Epoch:1456	training loss:1.5763423442840576	 training accuracy:0.42875
Epoch:1457	training loss:1.5762892961502075	 training accuracy:0.42875
Epoch:1458	training loss:1.57623291015625	 training accuracy:0.42875
Epoch:1459	training loss:1.576175332069397	 training accuracy:0.42875
Epoch:1460	training loss:1.5761139392852783	 training accuracy:0.42875
Epoch:1461	training loss:1.5760540962219238	 training accuracy:0.42875
Epoch:1462	training loss:1.5759923458099365	 training accuracy:0.42875
Epoch:1463	training loss:1.5759333372116089	 training accuracy:0.42875
Epoch:1464	training loss:1.5758754014968872	 training accuracy:0.42875
Epoch:1465	training loss:1.5758203268051147	 training accuracy:0.42875
Epoch:1466	training loss:1.5757617950439453	 training accuracy:0.42875
Epoch:1467	training loss:1.575697422027588	 training accuracy:0.42875
Epoch:1468	training loss:1.575632929801941	 training accuracy:0.42875
Epoch:1469	training loss:1.575575828552246	 training accuracy:0.42875
Epoch:1470	training loss:1.5755252838134766	 training accuracy:0.42875
Epoch:1471	training loss:1.5754705667495728	 training accuracy:0.42875
Epoch:1472	training loss:1.5754084587097168	 training accuracy:0.43
Epoch:1473	training loss:1.5753456354141235	 training accuracy:0.43
Epoch:1474	training loss:1.5752826929092407	 training accuracy:0.43
Epoch:1475	training loss:1.5752222537994385	 training accuracy:0.43
Epoch:1476	training loss:1.5751687288284302	 training accuracy:0.43
Epoch:1477	training loss:1.5751142501831055	 training accuracy:0.43
Epoch:1478	training loss:1.5750539302825928	 training accuracy:0.43
Epoch:1479	training loss:1.574989676475525	 training accuracy:0.43
Epoch:1480	training loss:1.5749257802963257	 training accuracy:0.43
Epoch:1481	training loss:1.5748693943023682	 training accuracy:0.43
Epoch:1482	training loss:1.5748159885406494	 training accuracy:0.43
Epoch:1483	training loss:1.574761152267456	 training accuracy:0.43
Epoch:1484	training loss:1.5746984481811523	 training accuracy:0.43
Epoch:1485	training loss:1.5746346712112427	 training accuracy:0.43
Epoch:1486	training loss:1.5745720863342285	 training accuracy:0.43
Epoch:1487	training loss:1.5745162963867188	 training accuracy:0.43
Epoch:1488	training loss:1.5744627714157104	 training accuracy:0.43
Epoch:1489	training loss:1.5744088888168335	 training accuracy:0.43
Epoch:1490	training loss:1.5743454694747925	 training accuracy:0.43
Epoch:1491	training loss:1.5742791891098022	 training accuracy:0.43125
Epoch:1492	training loss:1.574213981628418	 training accuracy:0.43125
Epoch:1493	training loss:1.5741571187973022	 training accuracy:0.43125
Epoch:1494	training loss:1.5741007328033447	 training accuracy:0.43125
Epoch:1495	training loss:1.574039101600647	 training accuracy:0.43125
Epoch:1496	training loss:1.573974609375	 training accuracy:0.43125
Epoch:1497	training loss:1.573912501335144	 training accuracy:0.43125
Epoch:1498	training loss:1.5738497972488403	 training accuracy:0.43125
Epoch:1499	training loss:1.5737894773483276	 training accuracy:0.43125
Epoch:1500	training loss:1.5737311840057373	 training accuracy:0.43125
Epoch:1501	training loss:1.573673963546753	 training accuracy:0.43125
Epoch:1502	training loss:1.5736116170883179	 training accuracy:0.43125
Epoch:1503	training loss:1.573543906211853	 training accuracy:0.43125
Epoch:1504	training loss:1.5734779834747314	 training accuracy:0.43125
Epoch:1505	training loss:1.5734163522720337	 training accuracy:0.43125
Epoch:1506	training loss:1.5733648538589478	 training accuracy:0.43125
Epoch:1507	training loss:1.5733150243759155	 training accuracy:0.43125
Epoch:1508	training loss:1.5732558965682983	 training accuracy:0.43125
Epoch:1509	training loss:1.57318913936615	 training accuracy:0.43125
Epoch:1510	training loss:1.5731227397918701	 training accuracy:0.43125
Epoch:1511	training loss:1.573065996170044	 training accuracy:0.43125
Epoch:1512	training loss:1.573012351989746	 training accuracy:0.43125
Epoch:1513	training loss:1.5729554891586304	 training accuracy:0.43125
Epoch:1514	training loss:1.5728873014450073	 training accuracy:0.43125
Epoch:1515	training loss:1.5728178024291992	 training accuracy:0.43125
Epoch:1516	training loss:1.5727530717849731	 training accuracy:0.43125
Epoch:1517	training loss:1.5726934671401978	 training accuracy:0.43125
Epoch:1518	training loss:1.5726346969604492	 training accuracy:0.43125
Epoch:1519	training loss:1.572574257850647	 training accuracy:0.43125
Epoch:1520	training loss:1.5725058317184448	 training accuracy:0.43125
Epoch:1521	training loss:1.5724425315856934	 training accuracy:0.43125
Epoch:1522	training loss:1.5723803043365479	 training accuracy:0.43125
Epoch:1523	training loss:1.5723187923431396	 training accuracy:0.43125
Epoch:1524	training loss:1.5722601413726807	 training accuracy:0.43125
Epoch:1525	training loss:1.5721986293792725	 training accuracy:0.43125
Epoch:1526	training loss:1.5721356868743896	 training accuracy:0.43125
Epoch:1527	training loss:1.5720703601837158	 training accuracy:0.43125
Epoch:1528	training loss:1.572004795074463	 training accuracy:0.43125
Epoch:1529	training loss:1.5719456672668457	 training accuracy:0.43125
Epoch:1530	training loss:1.5718879699707031	 training accuracy:0.43125
Epoch:1531	training loss:1.5718275308609009	 training accuracy:0.43125
Epoch:1532	training loss:1.571762204170227	 training accuracy:0.43125
Epoch:1533	training loss:1.5716968774795532	 training accuracy:0.43125
Epoch:1534	training loss:1.5716288089752197	 training accuracy:0.43125
Epoch:1535	training loss:1.5715644359588623	 training accuracy:0.43125
Epoch:1536	training loss:1.5715081691741943	 training accuracy:0.43125
Epoch:1537	training loss:1.571452021598816	 training accuracy:0.43125
Epoch:1538	training loss:1.5713852643966675	 training accuracy:0.43125
Epoch:1539	training loss:1.5713129043579102	 training accuracy:0.43125
Epoch:1540	training loss:1.5712438821792603	 training accuracy:0.43125
Epoch:1541	training loss:1.5711848735809326	 training accuracy:0.43125
Epoch:1542	training loss:1.5711302757263184	 training accuracy:0.43125
Epoch:1543	training loss:1.5710718631744385	 training accuracy:0.43125
Epoch:1544	training loss:1.5710028409957886	 training accuracy:0.43125
Epoch:1545	training loss:1.5709322690963745	 training accuracy:0.43125
Epoch:1546	training loss:1.5708674192428589	 training accuracy:0.43125
Epoch:1547	training loss:1.5708097219467163	 training accuracy:0.43125
Epoch:1548	training loss:1.5707486867904663	 training accuracy:0.43125
Epoch:1549	training loss:1.5706857442855835	 training accuracy:0.43125
Epoch:1550	training loss:1.5706182718276978	 training accuracy:0.43125
Epoch:1551	training loss:1.5705500841140747	 training accuracy:0.43125
Epoch:1552	training loss:1.5704829692840576	 training accuracy:0.43125
Epoch:1553	training loss:1.5704187154769897	 training accuracy:0.43125
Epoch:1554	training loss:1.57035493850708	 training accuracy:0.43125
Epoch:1555	training loss:1.5702913999557495	 training accuracy:0.43125
Epoch:1556	training loss:1.5702264308929443	 training accuracy:0.43125
Epoch:1557	training loss:1.570159912109375	 training accuracy:0.43125
Epoch:1558	training loss:1.5700918436050415	 training accuracy:0.43125
Epoch:1559	training loss:1.5700249671936035	 training accuracy:0.43125
Epoch:1560	training loss:1.56996488571167	 training accuracy:0.43125
Epoch:1561	training loss:1.5699065923690796	 training accuracy:0.43125
Epoch:1562	training loss:1.5698410272598267	 training accuracy:0.43125
Epoch:1563	training loss:1.5697696208953857	 training accuracy:0.43125
Epoch:1564	training loss:1.5696992874145508	 training accuracy:0.43125
Epoch:1565	training loss:1.5696346759796143	 training accuracy:0.43125
Epoch:1566	training loss:1.5695747137069702	 training accuracy:0.43125
Epoch:1567	training loss:1.5695139169692993	 training accuracy:0.43125
Epoch:1568	training loss:1.5694432258605957	 training accuracy:0.43125
Epoch:1569	training loss:1.5693718194961548	 training accuracy:0.43125
Epoch:1570	training loss:1.569301962852478	 training accuracy:0.43125
Epoch:1571	training loss:1.5692386627197266	 training accuracy:0.43125
Epoch:1572	training loss:1.569177269935608	 training accuracy:0.43125
Epoch:1573	training loss:1.5691132545471191	 training accuracy:0.43125
Epoch:1574	training loss:1.5690425634384155	 training accuracy:0.4325
Epoch:1575	training loss:1.5689681768417358	 training accuracy:0.4325
Epoch:1576	training loss:1.5688995122909546	 training accuracy:0.43375
Epoch:1577	training loss:1.5688393115997314	 training accuracy:0.43375
Epoch:1578	training loss:1.568779468536377	 training accuracy:0.43375
Epoch:1579	training loss:1.5687146186828613	 training accuracy:0.435
Epoch:1580	training loss:1.568644404411316	 training accuracy:0.435
Epoch:1581	training loss:1.5685759782791138	 training accuracy:0.435
Epoch:1582	training loss:1.5685069561004639	 training accuracy:0.435
Epoch:1583	training loss:1.5684374570846558	 training accuracy:0.435
Epoch:1584	training loss:1.568369746208191	 training accuracy:0.435
Epoch:1585	training loss:1.5683053731918335	 training accuracy:0.43625
Epoch:1586	training loss:1.5682377815246582	 training accuracy:0.43625
Epoch:1587	training loss:1.56816565990448	 training accuracy:0.43625
Epoch:1588	training loss:1.5680910348892212	 training accuracy:0.43625
Epoch:1589	training loss:1.568023920059204	 training accuracy:0.43625
Epoch:1590	training loss:1.5679621696472168	 training accuracy:0.43625
Epoch:1591	training loss:1.5678988695144653	 training accuracy:0.43625
Epoch:1592	training loss:1.5678279399871826	 training accuracy:0.43625
Epoch:1593	training loss:1.5677540302276611	 training accuracy:0.43625
Epoch:1594	training loss:1.5676779747009277	 training accuracy:0.43625
Epoch:1595	training loss:1.5676095485687256	 training accuracy:0.43625
Epoch:1596	training loss:1.567549705505371	 training accuracy:0.43625
Epoch:1597	training loss:1.5674872398376465	 training accuracy:0.43625
Epoch:1598	training loss:1.5674148797988892	 training accuracy:0.43625
Epoch:1599	training loss:1.5673402547836304	 training accuracy:0.43625
Epoch:1600	training loss:1.5672682523727417	 training accuracy:0.43625
Epoch:1601	training loss:1.5672032833099365	 training accuracy:0.43625
Epoch:1602	training loss:1.5671401023864746	 training accuracy:0.43625
Epoch:1603	training loss:1.5670738220214844	 training accuracy:0.43625
Epoch:1604	training loss:1.5669995546340942	 training accuracy:0.43625
Epoch:1605	training loss:1.5669245719909668	 training accuracy:0.43625
Epoch:1606	training loss:1.5668513774871826	 training accuracy:0.43625
Epoch:1607	training loss:1.56678307056427	 training accuracy:0.43625
Epoch:1608	training loss:1.566716194152832	 training accuracy:0.43625
Epoch:1609	training loss:1.566648244857788	 training accuracy:0.43625
Epoch:1610	training loss:1.5665744543075562	 training accuracy:0.43625
Epoch:1611	training loss:1.5664992332458496	 training accuracy:0.43625
Epoch:1612	training loss:1.5664256811141968	 training accuracy:0.43625
Epoch:1613	training loss:1.5663551092147827	 training accuracy:0.43625
Epoch:1614	training loss:1.5662875175476074	 training accuracy:0.43625
Epoch:1615	training loss:1.5662168264389038	 training accuracy:0.43625
Epoch:1616	training loss:1.5661441087722778	 training accuracy:0.43625
Epoch:1617	training loss:1.5660706758499146	 training accuracy:0.43625
Epoch:1618	training loss:1.5659990310668945	 training accuracy:0.43625
Epoch:1619	training loss:1.565931797027588	 training accuracy:0.43625
Epoch:1620	training loss:1.5658644437789917	 training accuracy:0.43625
Epoch:1621	training loss:1.5657958984375	 training accuracy:0.43625
Epoch:1622	training loss:1.565719723701477	 training accuracy:0.43625
Epoch:1623	training loss:1.5656427145004272	 training accuracy:0.43625
Epoch:1624	training loss:1.5655653476715088	 training accuracy:0.43625
Epoch:1625	training loss:1.5654926300048828	 training accuracy:0.43625
Epoch:1626	training loss:1.5654242038726807	 training accuracy:0.43625
Epoch:1627	training loss:1.5653586387634277	 training accuracy:0.4375
Epoch:1628	training loss:1.5652844905853271	 training accuracy:0.4375
Epoch:1629	training loss:1.5652066469192505	 training accuracy:0.4375
Epoch:1630	training loss:1.5651304721832275	 training accuracy:0.4375
Epoch:1631	training loss:1.5650607347488403	 training accuracy:0.4375
Epoch:1632	training loss:1.5649954080581665	 training accuracy:0.4375
Epoch:1633	training loss:1.5649298429489136	 training accuracy:0.4375
Epoch:1634	training loss:1.5648524761199951	 training accuracy:0.43875
Epoch:1635	training loss:1.5647671222686768	 training accuracy:0.43875
Epoch:1636	training loss:1.5646884441375732	 training accuracy:0.43875
Epoch:1637	training loss:1.5646191835403442	 training accuracy:0.43875
Epoch:1638	training loss:1.5645508766174316	 training accuracy:0.43875
Epoch:1639	training loss:1.5644761323928833	 training accuracy:0.43875
Epoch:1640	training loss:1.5643945932388306	 training accuracy:0.43875
Epoch:1641	training loss:1.564319372177124	 training accuracy:0.43875
Epoch:1642	training loss:1.5642441511154175	 training accuracy:0.43875
Epoch:1643	training loss:1.564167857170105	 training accuracy:0.43875
Epoch:1644	training loss:1.564093828201294	 training accuracy:0.43875
Epoch:1645	training loss:1.5640206336975098	 training accuracy:0.43875
Epoch:1646	training loss:1.5639455318450928	 training accuracy:0.43875
Epoch:1647	training loss:1.5638684034347534	 training accuracy:0.43875
Epoch:1648	training loss:1.563790202140808	 training accuracy:0.43875
Epoch:1649	training loss:1.5637166500091553	 training accuracy:0.44
Epoch:1650	training loss:1.5636471509933472	 training accuracy:0.44
Epoch:1651	training loss:1.5635772943496704	 training accuracy:0.44
Epoch:1652	training loss:1.5635020732879639	 training accuracy:0.44
Epoch:1653	training loss:1.5634229183197021	 training accuracy:0.44
Epoch:1654	training loss:1.5633395910263062	 training accuracy:0.44
Epoch:1655	training loss:1.563262939453125	 training accuracy:0.44
Epoch:1656	training loss:1.563191533088684	 training accuracy:0.44
Epoch:1657	training loss:1.5631200075149536	 training accuracy:0.44
Epoch:1658	training loss:1.563039779663086	 training accuracy:0.44
Epoch:1659	training loss:1.5629541873931885	 training accuracy:0.44
Epoch:1660	training loss:1.5628693103790283	 training accuracy:0.44
Epoch:1661	training loss:1.5627959966659546	 training accuracy:0.44
Epoch:1662	training loss:1.5627269744873047	 training accuracy:0.44
Epoch:1663	training loss:1.5626524686813354	 training accuracy:0.44
Epoch:1664	training loss:1.5625689029693604	 training accuracy:0.44
Epoch:1665	training loss:1.562484622001648	 training accuracy:0.44
Epoch:1666	training loss:1.5624059438705444	 training accuracy:0.44
Epoch:1667	training loss:1.562332034111023	 training accuracy:0.44
Epoch:1668	training loss:1.5622590780258179	 training accuracy:0.44
Epoch:1669	training loss:1.5621836185455322	 training accuracy:0.44
Epoch:1670	training loss:1.5621031522750854	 training accuracy:0.44
Epoch:1671	training loss:1.562018871307373	 training accuracy:0.44125
Epoch:1672	training loss:1.5619375705718994	 training accuracy:0.44125
Epoch:1673	training loss:1.5618605613708496	 training accuracy:0.44125
Epoch:1674	training loss:1.5617854595184326	 training accuracy:0.44125
Epoch:1675	training loss:1.5617090463638306	 training accuracy:0.44125
Epoch:1676	training loss:1.5616297721862793	 training accuracy:0.44125
Epoch:1677	training loss:1.5615476369857788	 training accuracy:0.44125
Epoch:1678	training loss:1.561462163925171	 training accuracy:0.4425
Epoch:1679	training loss:1.5613816976547241	 training accuracy:0.44375
Epoch:1680	training loss:1.561305046081543	 training accuracy:0.44375
Epoch:1681	training loss:1.5612298250198364	 training accuracy:0.44375
Epoch:1682	training loss:1.5611445903778076	 training accuracy:0.44375
Epoch:1683	training loss:1.561057448387146	 training accuracy:0.44375
