File Name,Number of Words in File,Content
class_11_accounts_chapter_4_5.txt,186,"['Accountancy', 'Intuit', 'III', 'Emil', 'QBHIIIIIIIII', 'Ifl', 'lpln', 'Fig', 'A', 'pay', 'in', 'slip', 'fat', 'UQATE', 'H', 'PAY', 'S', 'mm', 'a', 'on', 'BEARER', 'm', 'RUPEES', 'gm', 'I', 'must', 'STATE', 'BANK', 'OF', 'INDIA', 'm', 'if', 'am', 'Few', 'no', 'we', 'NCEHT', 'NEW', 'DELHI', 'mums', 'mesa', 'EEQEI', 'E', 'II', 'LLDDDED', 'BI', 'LC', 'Fig', 'A', 'cheque', 'forms', 'have', 'the', 'printed', 'word', 'bearer', 'which', 'means', 'payment', 'is', 'to', 'be', 'made', 'to', 'the', 'person', 'whose', 'name', 'has', 'been', 'written', 'after', 'the', 'words', 'pay', 'or', 'the', 'bearer', 'of', 'the', 'cheques', 'When', 'the', 'world', 'bearer', 'is', 'struck', 'off', 'by', 'drawing', 'a', 'line', 'the', 'cheque', 'becomes', 'an', 'order', 'cheque', 'It', 'means', 'payment', 'is', 'to', 'be', 'made', 'to', 'the', 'person', 'whose', 'name', 'is', 'written', 'on', 'the', 'cheque', 'or', 'to', 'his', 'order', 'after', 'proper', 'identi', 'cation', 'Cheques', 'are', 'generally', 'crossed', 'in', 'practice', 'The', 'payment', 'of', 'a', 'crossed', 'cheque', 'cannot', 'be', 'made', 'direct', 'to', 'the', 'party', 'on', 'the', 'counter', 'It', 'is', 'to', 'be', 'paid', 'only', 'through', 'a', 'bank', 'When', 'two', 'parallel', 'lines', 'are', 'drawn', 'across', 'the', 'cheque', 'it', 'is', 'said', 'to', 'be', 'crossed', 'The', 'various', 'types', 'of', 'crossing', 'providing', 'different', 'degrees', 'of', 'safety', 'to', 'the', 'payment', 'are', 'shown', 'in', 'gure']"
class_11_accounts_chapter_4_6.txt,352,"['Recording', 'of', 'Transactions', 'II', 'In', 'case', 'of', 'an', 'A', 'c', 'payee', 'only', 'crossing', 'the', 'amount', 'of', 'the', 'cheque', 'can', 'be', 'deposited', 'only', 'in', 'the', 'account', 'of', 'the', 'person', 'whose', 'name', 'appears', 'on', 'the', 'cheque', 'When', 'the', 'name', 'of', 'the', 'bank', 'is', 'written', 'between', 'two', 'parallel', 'lines', 'it', 'becomes', 'a', 'special', 'crossing', 'and', 'the', 'payment', 'can', 'be', 'made', 'only', 'to', 'the', 'bank', 'whose', 'name', 'has', 'been', 'written', 'between', 'the', 'two', 'lines', 'Though', 'this', 'is', 'rarely', 'done', 'a', 'cheque', 'can', 'be', 'transferred', 'by', 'the', 'payee', 'the', 'person', 'in', 'whose', 'favour', 'the', 'cheque', 'has', 'been', 'drawn', 'to', 'another', 'person', 'if', 'it', 'is', 'not', 'crossed', 'A', 'c', 'payee', 'only', 'A', 'bearer', 'cheque', 'can', 'be', 'passed', 'on', 'by', 'mere', 'delivery', 'An', 'order', 'cheque', 'can', 'be', 'transferred', 'by', 'endorsement', 'and', 'delivery', 'Endorsement', 'means', 'the', 'writing', 'of', 'instructions', 'to', 'pay', 'the', 'cheque', 'to', 'a', 'particular', 'person', 'and', 'then', 'singing', 'it', 'on', 'the', 'back', 'of', 'the', 'cheque', 'Fig', 'Types', 'of', 'crossing', 'When', 'the', 'number', 'of', 'bank', 'transactions', 'is', 'large', 'it', 'is', 'convenient', 'to', 'have', 'a', 'separate', 'amount', 'column', 'for', 'bank', 'transactions', 'in', 'the', 'cash', 'book', 'itself', 'instead', 'of', 'recording', 'them', 'in', 'the', 'journal', 'This', 'helps', 'in', 'getting', 'information', 'about', 'the', 'position', 'of', 'the', 'bank', 'account', 'from', 'time', 'to', 'time', 'Just', 'like', 'cash', 'transactions', 'all', 'payments', 'into', 'the', 'bank', 'are', 'recorded', 'on', 'the', 'left', 'side', 'and', 'all', 'withdrawals', 'payments', 'through', 'the', 'bank', 'are', 'recorded', 'on', 'the', 'right', 'side', 'When', 'cash', 'is', 'deposited', 'in', 'the', 'bank', 'or', 'cash', 'is', 'withdrawn', 'from', 'the', 'bank', 'both', 'the', 'entries', 'are', 'recorded', 'in', 'the', 'cash', 'book', 'This', 'is', 'so', 'because', 'both', 'aspects', 'of', 'the', 'transaction', 'appear', 'in', 'the', 'cash', 'book', 'itself', 'When', 'cash', 'is', 'paid', 'into', 'the', 'bank', 'the', 'amount', 'deposited', 'is', 'written', 'on', 'the', 'left', 'side', 'in', 'the', 'bank', 'column', 'and', 'at', 'the', 'same', 'time', 'the', 'same', 'amount', 'is', 'entered', 'on', 'the', 'right', 'side', 'in', 'the', 'cash', 'column', 'The', 'reverse', 'entries', 'are', 'recorded', 'when', 'cash', 'is', 'withdrawn', 'from', 'the', 'bank', 'for', 'use', 'in', 'the', 'office', 'Against', 'such', 'entries', 'the', 'word', 'C', 'which', 'stands', 'for', 'contra', 'is', 'written', 'in', 'the', 'L', 'F', 'column', 'indicating', 'that', 'these', 'entries', 'are', 'not', 'to', 'be', 'posted', 'to', 'the', 'ledger', 'account']"
class_11_accounts_chapter_4_7.txt,369,"['Accountancy', 'The', 'bank', 'column', 'is', 'balanced', 'in', 'the', 'same', 'way', 'as', 'the', 'cash', 'column', 'However', 'in', 'the', 'bank', 'column', 'there', 'can', 'be', 'credit', 'balance', 'also', 'because', 'of', 'overdraft', 'taken', 'from', 'the', 'bank', 'Overdraft', 'is', 'a', 'situation', 'when', 'cash', 'withdrawn', 'from', 'the', 'bank', 'exceeds', 'the', 'amount', 'of', 'deposit', 'Entries', 'in', 'respect', 'of', 'cheques', 'received', 'should', 'be', 'made', 'in', 'the', 'bank', 'column', 'of', 'the', 'cash', 'book', 'When', 'a', 'cheque', 'is', 'received', 'it', 'may', 'be', 'deposited', 'into', 'the', 'bank', 'on', 'the', 'same', 'day', 'or', 'it', 'may', 'be', 'deposited', 'on', 'another', 'day', 'In', 'case', 'it', 'is', 'deposited', 'on', 'the', 'same', 'day', 'the', 'amount', 'is', 'recorded', 'in', 'the', 'bank', 'column', 'of', 'the', 'cash', 'book', 'on', 'the', 'receipts', 'side', 'If', 'the', 'cheque', 'is', 'deposited', 'on', 'another', 'day', 'in', 'that', 'case', 'on', 'the', 'date', 'of', 'receipt', 'it', 'is', 'treated', 'as', 'cash', 'received', 'and', 'hence', 'recorded', 'in', 'the', 'cash', 'column', 'on', 'the', 'receipts', 'side', 'On', 'the', 'day', 'of', 'deposit', 'to', 'the', 'bank', 'it', 'is', 'shown', 'in', 'the', 'Bank', 'Column', 'on', 'receipt', 'Dr', 'side', 'and', 'in', 'the', 'Cash', 'Column', 'on', 'the', 'payment', 'Cr', 'side', 'This', 'is', 'a', 'contra', 'entry', 'If', 'a', 'cheque', 'received', 'from', 'a', 'customer', 'is', 'dishonoured', 'the', 'bank', 'will', 'return', 'the', 'dishonoured', 'cheque', 'and', 'debit', 'the', 'firm', 's', 'account', 'On', 'receipt', 'of', 'such', 'cheque', 'or', 'intimation', 'from', 'the', 'bank', 'the', 'firm', 'will', 'make', 'an', 'entry', 'on', 'the', 'credit', 'side', 'of', 'the', 'cash', 'book', 'by', 'entering', 'the', 'amount', 'of', 'the', 'dishonoured', 'cheque', 'in', 'the', 'bank', 'column', 'and', 'the', 'name', 'of', 'the', 'customer', 'in', 'the', 'particulars', 'column', 'This', 'entry', 'will', 'restore', 'the', 'position', 'prevailing', 'before', 'the', 'receipt', 'of', 'the', 'cheque', 'form', 'the', 'customer', 'and', 'its', 'deposit', 'in', 'the', 'bank', 'Dishonour', 'of', 'a', 'cheque', 'means', 'return', 'of', 'the', 'cheque', 'unpaid', 'generally', 'due', 'to', 'insufficient', 'funds', 'in', 'the', 'customer', 's', 'account', 'with', 'the', 'bank', 'If', 'the', 'bank', 'debits', 'the', 'firm', 'on', 'account', 'of', 'interest', 'commission', 'or', 'other', 'charges', 'for', 'bank', 'services', 'the', 'entry', 'will', 'be', 'made', 'on', 'the', 'credit', 'side', 'in', 'bank', 'column', 'If', 'the', 'bank', 'credits', 'the', 'firm', 's', 'account', 'the', 'entry', 'will', 'be', 'made', 'on', 'the', 'debit', 'side', 'of', 'the', 'cash', 'book', 'in', 'the', 'appropriate', 'column', 'The', 'format', 'of', 'double', 'column', 'cash', 'book', 'is', 'shown', 'in', 'figure', 'Cash', 'Book', 'Dr', 'Cr', 'Fig', 'Format', 'of', 'a', 'double', 'column', 'cashbook']"
class_11_accounts_chapter_4_8.txt,119,"['Recording', 'of', 'Transactions', 'II', 'We', 'will', 'now', 'learn', 'how', 'the', 'transactions', 'are', 'recorded', 'in', 'the', 'double', 'column', 'cash', 'book', 'Consider', 'the', 'following', 'example', 'The', 'following', 'transactions', 'related', 'to', 'M', 's', 'Tools', 'India', 'Bank', 'balance', 'Cash', 'balance', 'Purchased', 'goods', 'by', 'cheque', 'Sales', 'of', 'goods', 'for', 'cash', 'Purchased', 'machinery', 'by', 'cheque', 'Sold', 'goods', 'and', 'received', 'cheque', 'deposited', 'same', 'day', 'Purchase', 'goods', 'from', 'Mriaula', 'in', 'cash', 'Purchase', 'stationery', 'by', 'cheque', 'Cheque', 'given', 'to', 'Rohit', 'Cash', 'withdrawn', 'from', 'bank', 'Rent', 'paid', 'by', 'cheque', 'Paid', 'salary', 'The', 'double', 'column', 'cash', 'book', 'based', 'upon', 'above', 'business', 'transactions', 'will', 'prepared', 'as', 'follows', 'Cash', 'Book', 'Dr', 'Cr', 'Balance', 'b', 'd', 'Purchases', 'Sales', 'Machine', 'Sales', 'Purchase', 'Bank', 'Stationery', 'Rohit', 'Cash', 'Rent', 'Salary', 'Balance', 'c', 'd', 'Balance', 'b', 'd']"
class_11_accounts_chapter_4_9.txt,112,"['Accountancy', 'When', 'the', 'bank', 'column', 'is', 'maintained', 'in', 'the', 'cash', 'book', 'the', 'bank', 'account', 'also', 'is', 'not', 'opened', 'in', 'the', 'ledger', 'The', 'bank', 'column', 'serves', 'the', 'purpose', 'of', 'the', 'bank', 'account', 'Entries', 'marked', 'C', 'being', 'contra', 'entries', 'as', 'explained', 'earlier', 'are', 'ignored', 'While', 'posting', 'from', 'the', 'cash', 'book', 'to', 'the', 'ledger', 'These', 'entries', 'represent', 'debit', 'or', 'credit', 'of', 'cash', 'account', 'against', 'the', 'bank', 'account', 'or', 'vice', 'versa', 'We', 'Will', 'now', 'see', 'how', 'the', 'transactions', 'recorded', 'in', 'double', 'column', 'cash', 'book', 'are', 'posted', 'to', 'the', 'individual', 'accounts', 'Purchases', 'Account', 'Receipts', 'Payments', 'Sept', 'Bank', 'Sept', 'Cash', 'Sales', 'Account', 'Receipts', 'Payments', 'Cash', 'Bank', 'Machinery', 'Account', 'Receipts', 'Payments', 'Sept', 'Bank', 'Stationery', 'Account', 'Receipts', 'Payments', 'Sept', 'Bank']"
class_11_biology_chapter_1_0.txt,224,"['Chapter', 'The', 'Living', 'World', 'Chapter', 'Biological', 'Classification', 'Chapter', 'Plant', 'Kingdom', 'Chapter', 'Animal', 'Kingdom', 'UNIT', 'I', 'DIVERSITY', 'IN', 'THE', 'LIVING', 'WORLD', 'Biology', 'is', 'the', 'science', 'of', 'life', 'forms', 'and', 'living', 'processes', 'The', 'living', 'world', 'comprises', 'an', 'amazing', 'diversity', 'of', 'living', 'organisms', 'Early', 'man', 'could', 'easily', 'perceive', 'the', 'difference', 'between', 'inanimate', 'matter', 'and', 'living', 'organisms', 'Early', 'man', 'deified', 'some', 'of', 'the', 'inanimate', 'matter', 'wind', 'sea', 'fire', 'etc', 'and', 'some', 'among', 'the', 'animals', 'and', 'plants', 'A', 'common', 'feature', 'of', 'all', 'such', 'forms', 'of', 'inanimate', 'and', 'animate', 'objects', 'was', 'the', 'sense', 'of', 'awe', 'or', 'fear', 'that', 'they', 'evoked', 'The', 'description', 'of', 'living', 'organisms', 'including', 'human', 'beings', 'began', 'much', 'later', 'in', 'human', 'history', 'Societies', 'which', 'indulged', 'in', 'anthropocentric', 'view', 'of', 'biology', 'could', 'register', 'limited', 'progress', 'in', 'biological', 'knowledge', 'Systematic', 'and', 'monumental', 'description', 'of', 'life', 'forms', 'brought', 'in', 'out', 'of', 'necessity', 'detailed', 'systems', 'of', 'identification', 'nomenclature', 'and', 'classification', 'The', 'biggest', 'spin', 'off', 'of', 'such', 'studies', 'was', 'the', 'recognition', 'of', 'the', 'sharing', 'of', 'similarities', 'among', 'living', 'organisms', 'both', 'horizontally', 'and', 'vertically', 'That', 'all', 'present', 'day', 'living', 'organisms', 'are', 'related', 'to', 'each', 'other', 'and', 'also', 'to', 'all', 'organisms', 'that', 'ever', 'lived', 'on', 'this', 'earth', 'was', 'a', 'revelation', 'which', 'humbled', 'man', 'and', 'led', 'to', 'cultural', 'movements', 'for', 'conservation', 'of', 'biodiversity', 'In', 'the', 'following', 'chapters', 'of', 'this', 'unit', 'you', 'will', 'get', 'a', 'description', 'including', 'classification', 'of', 'animals', 'and', 'plants', 'from', 'a', 'taxonomist', 's', 'perspective']"
class_11_biology_chapter_1_1.txt,145,"['Ernst', 'Mayr', 'Born', 'on', 'July', 'in', 'Kempten', 'Germany', 'ERNST', 'MAYR', 'the', 'Harvard', 'University', 'evolutionary', 'biologist', 'who', 'has', 'been', 'called', 'The', 'Darwin', 'of', 'the', 'th', 'century', 'was', 'one', 'of', 'the', 'greatest', 'scientists', 'of', 'all', 'time', 'Mayr', 'joined', 'Harvard', 's', 'Faculty', 'of', 'Arts', 'and', 'Sciences', 'in', 'and', 'retired', 'in', 'assuming', 'the', 'title', 'Alexander', 'Agassiz', 'Professor', 'of', 'Zoology', 'Emeritus', 'Throughout', 'his', 'nearly', 'year', 'career', 'his', 'research', 'spanned', 'ornithology', 'taxonomy', 'zoogeography', 'evolution', 'systematics', 'and', 'the', 'history', 'and', 'philosophy', 'of', 'biology', 'He', 'almost', 'single', 'handedly', 'made', 'the', 'origin', 'of', 'species', 'diversity', 'the', 'central', 'question', 'of', 'evolutionary', 'biology', 'that', 'it', 'is', 'today', 'He', 'also', 'pioneered', 'the', 'currently', 'accepted', 'definition', 'of', 'a', 'biological', 'species', 'Mayr', 'was', 'awarded', 'the', 'three', 'prizes', 'widely', 'regarded', 'as', 'the', 'triple', 'crown', 'of', 'biology', 'the', 'Balzan', 'Prize', 'in', 'the', 'International', 'Prize', 'for', 'Biology', 'in', 'and', 'the', 'Crafoord', 'Prize', 'in', 'Mayr', 'died', 'at', 'the', 'age', 'of', 'in', 'the', 'year']"
class_11_biology_chapter_1_10.txt,284,"['THE', 'LIVING', 'WORLD', 'decreasing', 'Lower', 'the', 'taxa', 'more', 'are', 'the', 'characteristics', 'that', 'the', 'members', 'Within', 'the', 'taxon', 'share', 'Higher', 'the', 'category', 'greater', 'is', 'the', 'dif', 'culty', 'of', 'determining', 'the', 'relationship', 'to', 'other', 'taxa', 'at', 'the', 'same', 'level', 'Hence', 'the', 'problem', 'of', 'classi', 'cation', 'becomes', 'more', 'complex', 'Table', 'indicates', 'the', 'taxonomic', 'categories', 'to', 'Which', 'some', 'common', 'organisms', 'like', 'house', 'y', 'man', 'mango', 'and', 'Wheat', 'belong', 'TABLE', 'Organisms', 'with', 'their', 'Taxonomic', 'Categories', 'Common', 'Biological', 'Genus', 'Family', 'Order', 'Class', 'Phylum', 'Name', 'Name', 'Division', 'Man', 'Homo', 'sapiens', 'Homo', 'Hominidae', 'Primata', 'Mammalia', 'Chordata', 'House', 'y', 'Musca', 'Musca', 'Muscidae', 'Diptera', 'Insecta', 'Arthropoda', 'domestica', 'Mango', 'Mang', 'fera', 'Manglfera', 'Anacardiaceae', 'Sapindales', 'Dicotyledonae', 'Angiospermae', 'indica', 'Wheat', 'Triticum', 'Triticum', 'Poaceae', 'Poales', 'Monocotyledonae', 'Angiospermae', 'aestivum', 'l', 'TAXONOMICAL', 'AIDS', 'Taxonomic', 'studies', 'of', 'various', 'species', 'of', 'plants', 'animals', 'and', 'other', 'organisms', 'are', 'useful', 'in', 'agriculture', 'forestry', 'industry', 'and', 'in', 'general', 'in', 'knowing', 'our', 'bio', 'resources', 'and', 'their', 'diversity', 'These', 'studies', 'would', 'require', 'correct', 'classi', 'cation', 'and', 'identi', 'cation', 'of', 'organisms', 'Identi', 'cation', 'of', 'organisms', 'requires', 'intensive', 'laboratory', 'and', 'eld', 'studies', 'The', 'collection', 'of', 'actual', 'specimens', 'of', 'plant', 'and', 'animal', 'species', 'is', 'essential', 'and', 'is', 'the', 'prime', 'source', 'of', 'taxonomic', 'studies', 'These', 'are', 'also', 'fundamental', 'to', 'studies', 'and', 'essential', 'for', 'training', 'in', 'systematics', 'It', 'is', 'used', 'for', 'classi', 'cation', 'of', 'an', 'organism', 'and', 'the', 'information', 'gathered', 'is', 'also', 'stored', 'along', 'With', 'the', 'specimens', 'In', 'some', 'cases', 'the', 'specimen', 'is', 'preserved', 'for', 'future', 'studies', 'Biologists', 'have', 'established', 'certain', 'procedures', 'and', 'techniques', 'to', 'store', 'and', 'preserve', 'the', 'information', 'as', 'well', 'as', 'the', 'specimens', 'Some', 'of', 'these', 'are', 'explained', 'to', 'help', 'you', 'understand', 'the', 'usage', 'of', 'these', 'aids', 'Herbarium', 'Herbarium', 'is', 'a', 'store', 'house', 'of', 'collected', 'plant', 'specimens', 'that', 'are', 'dried', 'pressed', 'and', 'preserved', 'on', 'sheets', 'Further', 'these', 'sheets', 'are', 'arranged']"
class_11_biology_chapter_1_11.txt,207,"['BIOLOGY', 'Figure', 'Herbarium', 'showing', 'stored', 'specimens', 'according', 'to', 'a', 'universally', 'accepted', 'system', 'of', 'classification', 'These', 'specimens', 'along', 'with', 'their', 'descriptions', 'on', 'herbarium', 'sheets', 'become', 'a', 'store', 'house', 'or', 'repository', 'for', 'future', 'use', 'Figure', 'The', 'herbarium', 'sheets', 'also', 'carry', 'a', 'label', 'providing', 'information', 'about', 'date', 'and', 'place', 'of', 'collection', 'English', 'local', 'and', 'botanical', 'names', 'family', 'collector', 's', 'name', 'etc', 'Herbaria', 'also', 'serve', 'as', 'quick', 'referral', 'systems', 'in', 'taxonomical', 'studies', 'Botanical', 'Gardens', 'These', 'specialised', 'gardens', 'have', 'collections', 'of', 'living', 'plants', 'for', 'reference', 'Plant', 'species', 'in', 'these', 'gardens', 'are', 'grown', 'for', 'identi', 'cation', 'purposes', 'and', 'each', 'plant', 'is', 'labelled', 'indicating', 'its', 'botanical', 'scienti', 'c', 'name', 'and', 'its', 'family', 'The', 'famous', 'botanical', 'gardens', 'are', 'at', 'Kew', 'England', 'Indian', 'Botanical', 'Garden', 'Howrah', 'India', 'and', 'at', 'National', 'Botanical', 'Research', 'Institute', 'Lucknow', 'India', 'Museum', 'Biological', 'museums', 'are', 'generally', 'set', 'up', 'in', 'educational', 'institutes', 'such', 'as', 'schools', 'and', 'colleges', 'Museums', 'have', 'collections', 'of', 'preserved', 'plant', 'and', 'animal', 'specimens', 'for', 'study', 'and', 'reference', 'Specimens', 'are', 'preserved', 'in', 'the', 'containers', 'or', 'jars', 'in', 'preservative', 'solutions', 'Plant', 'and', 'animal', 'specimens', 'may', 'also', 'be', 'preserved', 'as', 'dry', 'specimens', 'Insects', 'are', 'preserved', 'in', 'insect', 'boxes', 'after', 'collecting', 'killing', 'and', 'pinning', 'Larger', 'animals', 'like', 'birds', 'and', 'mammals', 'are', 'usually', 'stuffed', 'and', 'preserved', 'Museums', 'often', 'have', 'collections', 'of', 'skeletons', 'of', 'animals', 'too']"
class_11_biology_chapter_1_12.txt,157,"['THE', 'LIVING', 'WORLD', 'Zoological', 'Parks', 'These', 'are', 'the', 'places', 'where', 'wild', 'animals', 'are', 'kept', 'in', 'protected', 'environments', 'under', 'human', 'care', 'and', 'which', 'enable', 'us', 'to', 'learn', 'about', 'their', 'food', 'habits', 'and', 'behaviour', 'All', 'animals', 'in', 'a', 'zoo', 'are', 'provided', 'as', 'far', 'as', 'possible', 'the', 'conditions', 'similar', 'to', 'their', 'natural', 'habitats', 'Children', 'love', 'visiting', 'these', 'parks', 'commonly', 'called', 'Zoos', 'Figure', 'Figure', 'Pictures', 'showing', 'animals', 'in', 'different', 'zoological', 'parks', 'of', 'India', 'Key', 'Key', 'is', 'another', 'taxonomical', 'aid', 'used', 'for', 'identi', 'cation', 'of', 'plants', 'and', 'animals', 'based', 'on', 'the', 'similarities', 'and', 'dissimilarities', 'The', 'keys', 'are', 'based', 'on', 'the', 'contrasting', 'characters', 'generally', 'in', 'a', 'pair', 'called', 'couplet', 'It', 'represents', 'the', 'choice', 'made', 'between', 'two', 'opposite', 'options', 'This', 'results', 'in', 'acceptance', 'of', 'only', 'one', 'and', 'rejection', 'of', 'the', 'other', 'Each', 'statement', 'in', 'the', 'key', 'is', 'called', 'a', 'lead', 'Separate', 'taxonomic', 'keys', 'are', 'required', 'for', 'each', 'taxonomic', 'category', 'such', 'as', 'family', 'genus', 'and', 'species', 'for', 'identification', 'purposes', 'Keys', 'are', 'generally', 'analytical', 'in', 'nature']"
class_11_biology_chapter_1_13.txt,384,"['BIOLOGY', 'Flora', 'manuals', 'monographs', 'and', 'catalogues', 'are', 'some', 'other', 'means', 'of', 'recording', 'descriptions', 'They', 'also', 'help', 'in', 'correct', 'identi', 'cation', 'Flora', 'contains', 'the', 'actual', 'account', 'of', 'habitat', 'and', 'distribution', 'of', 'plants', 'of', 'a', 'given', 'area', 'These', 'provide', 'the', 'index', 'to', 'the', 'plant', 'species', 'found', 'in', 'a', 'particular', 'area', 'Manuals', 'are', 'useful', 'in', 'providing', 'information', 'for', 'identi', 'cation', 'of', 'names', 'of', 'species', 'found', 'in', 'an', 'area', 'Monographs', 'contain', 'information', 'on', 'any', 'one', 'taxon', 'SUMMARY', 'The', 'living', 'world', 'is', 'rich', 'in', 'variety', 'Millions', 'of', 'plants', 'and', 'animals', 'have', 'been', 'identi', 'ed', 'and', 'described', 'but', 'a', 'large', 'number', 'still', 'remains', 'unknown', 'The', 'very', 'range', 'of', 'organisms', 'in', 'terms', 'of', 'size', 'colour', 'habitat', 'physiological', 'and', 'morphological', 'features', 'make', 'us', 'seek', 'the', 'defining', 'characteristics', 'of', 'living', 'organisms', 'In', 'order', 'to', 'facilitate', 'the', 'study', 'of', 'kinds', 'and', 'diversity', 'of', 'organisms', 'biologists', 'have', 'evolved', 'certain', 'rules', 'and', 'principles', 'for', 'identi', 'cation', 'nomenclature', 'and', 'classi', 'cation', 'of', 'organisms', 'The', 'branch', 'of', 'knowledge', 'dealing', 'with', 'these', 'aspects', 'is', 'referred', 'to', 'as', 'taxonomy', 'The', 'taxonomic', 'studies', 'of', 'various', 'species', 'of', 'plants', 'and', 'animals', 'are', 'useful', 'in', 'agriculture', 'forestry', 'industry', 'and', 'in', 'general', 'for', 'knowing', 'our', 'bio', 'resources', 'and', 'their', 'diversity', 'The', 'basics', 'of', 'taxonomy', 'like', 'identi', 'cation', 'naming', 'and', 'classi', 'cation', 'of', 'organisms', 'are', 'universally', 'evolved', 'under', 'international', 'codes', 'Based', 'on', 'the', 'resemblances', 'and', 'distinct', 'differences', 'each', 'organism', 'is', 'identi', 'ed', 'and', 'assigned', 'a', 'correct', 'scienti', 'c', 'biological', 'name', 'comprising', 'two', 'words', 'as', 'per', 'the', 'binomial', 'system', 'of', 'nomenclature', 'An', 'organism', 'represents', 'occupies', 'a', 'place', 'or', 'position', 'in', 'the', 'system', 'of', 'classi', 'cation', 'There', 'are', 'many', 'categories', 'ranks', 'and', 'are', 'generally', 'referred', 'to', 'as', 'taxonomic', 'categories', 'or', 'taxa', 'All', 'the', 'categories', 'constitute', 'a', 'taxonomic', 'hierarchy', 'Taxonomists', 'have', 'developed', 'a', 'variety', 'of', 'taxonomic', 'aids', 'to', 'facilitate', 'identi', 'cation', 'naming', 'and', 'classi', 'cation', 'of', 'organisms', 'These', 'studies', 'are', 'carried', 'out', 'from', 'the', 'actual', 'specimens', 'which', 'are', 'collected', 'from', 'the', 'eld', 'and', 'preserved', 'as', 'referrals', 'in', 'the', 'form', 'of', 'herbaria', 'museums', 'and', 'in', 'botanical', 'gardens', 'and', 'zoological', 'parks', 'It', 'requires', 'special', 'techniques', 'for', 'collection', 'and', 'preservation', 'of', 'specimens', 'in', 'herbaria', 'and', 'museums', 'Live', 'specimens', 'on', 'the', 'other', 'hand', 'of', 'plants', 'and', 'animals', 'are', 'found', 'in', 'botanical', 'gardens', 'or', 'in', 'zoological', 'parks', 'Taxonomists', 'also', 'prepare', 'and', 'disseminate', 'information', 'through', 'manuals', 'and', 'monographs', 'for', 'further', 'taxonomic', 'studies', 'Taxonomic', 'keys', 'are', 'tools', 'that', 'help', 'in', 'identi', 'cation', 'based', 'on', 'characteristics']"
class_11_biology_chapter_1_14.txt,184,"['THE', 'LIVING', 'WORLD', 'EXERCISES', 'Why', 'are', 'living', 'organisms', 'classi', 'ed', 'Why', 'are', 'the', 'classi', 'cation', 'systems', 'changing', 'every', 'now', 'and', 'then', 'What', 'different', 'criteria', 'would', 'you', 'choose', 'to', 'classify', 'people', 'that', 'you', 'meet', 'often', 'What', 'do', 'we', 'learn', 'from', 'identi', 'cation', 'of', 'individuals', 'and', 'populations', 'Given', 'below', 'is', 'the', 'scienti', 'c', 'name', 'of', 'Mango', 'Identify', 'the', 'correctly', 'written', 'name', 'M', 'angy', 'era', 'I', 'ndica', 'Mangifera', 'indica', 'De', 'ne', 'a', 'taxon', 'Give', 'some', 'examples', 'of', 'taxa', 'at', 'different', 'hierarchical', 'levels', 'Can', 'you', 'identify', 'the', 'correct', 'sequence', 'of', 'taxonomical', 'categories', 'a', 'Species', 'Order', 'Phylum', 'Kingdom', 'b', 'Genus', 'Species', 'Order', 'Kingdom', 'c', 'Species', 'Genus', 'Order', 'Phylum', 'Try', 'to', 'collect', 'all', 'the', 'currently', 'accepted', 'meanings', 'for', 'the', 'word', 'species', 'Discuss', 'with', 'your', 'teacher', 'the', 'meaning', 'of', 'species', 'in', 'case', 'of', 'higher', 'plants', 'and', 'animals', 'on', 'one', 'hand', 'and', 'bacteria', 'on', 'the', 'other', 'hand', 'De', 'ne', 'and', 'understand', 'the', 'following', 'terms', 'i', 'Phylum', 'ii', 'Class', 'iii', 'Family', 'iv', 'Order', 'v', 'Genus', 'How', 'is', 'a', 'key', 'helpful', 'in', 'the', 'identi', 'cation', 'and', 'classi', 'cation', 'of', 'an', 'organism', 'Illustrate', 'the', 'taxonomical', 'hierarchy', 'with', 'suitable', 'examples', 'of', 'a', 'plant', 'and', 'an', 'animal']"
